Date,AB Global High Yield AA HKD Inc,CSOP Select US Dollar Bd A HKD Acc,E Fund (HK) HKD Mny Mkt B HKD Acc,Harvest China A Research Select A HKD,AB SICAV I Low Volatility Eq A HKD Acc,CUAM China-Hong Kong Strategy A,E Fund (HK) Select Asia HY Bd A HKD Inc,Harvest China Equity A HKD Acc,Allianz Global Artfcl Intlgc AT HKD,ChinaAMC Select Fixed Inc Allc A HKD Acc,E Fund (HK) China Equity Div A HKD Inc,Harvest China Income A HKD Inc,Allianz Income and Growth AM HKD,Da Cheng China Balanced A (HKD),Franklin Biotechnology Discv A(acc)HKD,Janus Henderson Balanced A2 HKD,Allianz US Short Dur Hi Inc Bd AM HKD,Da Cheng Overseas China Concept A HKD,Franklin Technology A Acc HKD,Templeton Em Mkts Dyn Inc A MDis HKD,Bosera Orient Sun Rise Grt CNH Bd A HKD,E Fund (HK) Grtr Chn Leaders A HKD Acc,Franklin US Government A(acc)HKD
8/4/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/5/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/6/18,0.00095399618401526,0.0018365472910926162,0.0,0.0,0.001193372194427722,-0.0024330900243308973,0.0,-0.006635909751627311,-0.004378283712784703,0.0,-0.004864536179987833,0.0,0.0011160714285713969,-0.004366812227074135,0.0027700831024930483,0.0011554015020218689,0.0010172939979653517,-0.005730659025787954,0.00875523410734691,-0.0021574973031283085,0.0,0.0,0.0008841732979663064
8/7/18,0.0,-0.0009165902841429263,0.0,0.0,0.0029340301654976475,0.015447154471544655,0.0,0.01749586461381858,0.007915567282322122,0.0,0.009640844592301079,0.0,0.00557413600891854,0.025438596491228038,0.011970534069981609,0.0011540680900175015,0.0,0.026657060518731956,0.004905660377358512,0.00432432432432428,0.0050000000000001155,0.0,-0.0008833922261484162
8/8/18,-0.0010589854918988673,0.0,0.0,0.0,0.0015998537276591396,-0.0008006405124099114,0.0,0.005439879947477078,0.011343804537521818,0.0,0.0005379597875057041,0.0,0.0,-0.01283147989734823,-0.007279344858962755,0.0005763688760804797,0.00101626016260159,-0.0028070175438595912,0.0022530980097634767,-0.007534983853605848,0.0,0.0,0.0
8/9/18,-0.0006360648786176704,0.0009174311926605228,0.0,0.0,-0.0012322015334064185,0.012820512820512775,0.0,0.00889303482587045,-0.0008628127696289623,0.0,0.010820619665300235,0.0,0.0,0.020797227036395194,-0.001374885426214556,-0.0005760368663593196,-0.0010152284263958977,0.01688951442646003,0.0022480329711502822,-0.0032537960954448497,0.0,0.0,0.0017683465959328348
8/10/18,-0.0015911742866234757,0.0018331805682858526,0.0,0.0,-0.009687000228467024,-0.0015822784810127777,0.0,-0.004376502496455492,0.0043177892918826455,0.0,-0.0009308510638298406,0.0,-0.0044345898004433115,-0.005093378607809784,-0.0036714089031665287,-0.0028818443804035088,0.00101626016260159,-0.00553633217993077,-0.009345794392523366,-0.013057671381936808,0.0,0.0,0.0008826125330978485
8/11/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/12/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/13/18,-0.007543561410964794,-0.0027447392497712553,0.0,0.0,-0.0017994739999076526,-0.01347068145800312,0.0,-0.015354135710747951,-0.00257953568357705,0.0,-0.009184080926394222,0.0,0.00111358574610243,-0.008532423208191253,-0.006448641179180092,-0.0023121387283236983,-0.0010152284263958977,-0.03479471120389699,-0.0026415094339622414,-0.013230429988974723,0.0,0.0,0.0
8/14/18,0.004175141847768016,0.0009174311926605228,0.0,0.0,0.004345012480355015,-0.013654618473895597,0.0,-0.01766851106639844,-0.008620689655172376,0.0,-0.0010075228371843048,0.0,-0.0033370411568408587,-0.002581755593803692,0.003245248029670744,0.004634994206257126,0.0,-0.02956020187454922,0.003783579265985715,0.004469273743016755,0.0,0.0,-0.0008818342151675207
8/15/18,0.0,0.0,0.0,0.0,0.0,-0.02280130293159599,0.0,-0.02573129360558135,0.0,0.0,-0.020843138573253484,0.0,0.0,-0.02415875754961172,-0.018946395563770757,-0.0040369088811995635,0.0,-0.02600297176820221,-0.012061816811157144,-0.013348164627363879,0.0,0.0,0.0008826125330978485
8/16/18,-0.0015991471215350828,-0.0018331805682859637,0.0,0.0,0.0014267304860089425,-0.004166666666666763,0.0,-0.01064319032915051,-0.01826086956521744,0.0,-0.00013733434045171133,0.0,-0.010044642857143016,0.0,0.009891662741403628,0.005211349160393786,-0.004065040650406471,-0.0030511060259343914,0.0038153376573826225,0.0,0.0,0.0,0.0
8/17/18,-0.00010678056593704799,0.0009182736455464191,0.0,0.0,0.0021140677420836695,0.0,0.0,0.0031210571751112415,0.0,0.0,0.006043540965593008,0.0,-0.0022547914317925244,-0.007957559681697646,-0.001865671641791189,0.0023041474654377225,0.0010204081632652073,-0.004590665646518777,-0.0011402508551880963,0.0011273957158963732,0.0,0.0,0.0
8/18/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/19/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/20/18,0.0008543357539512186,0.0,0.0,0.0,0.003623022242604801,0.019246861924686165,0.0,0.015490533562822817,-0.010628875110717417,0.0,0.012424056249573212,0.0,0.003389830508474745,0.007130124777183555,-0.005607476635513864,0.004022988505747227,0.0,0.01921598770176791,0.0019025875190257224,0.0045045045045044585,0.0,0.0,0.0008818342151675207
8/21/18,0.0017072129748185727,0.0,0.0,0.0,0.001096691646865322,0.009852216748768461,0.0,0.015645371577575062,0.004476275738585667,0.0,0.0014159530712696267,0.0,0.005630630630630407,0.016814159292035447,0.013627819548872155,0.0,0.0,0.02488687782805421,0.005317128750474742,0.004484304932735439,0.0,0.0,0.0
8/22/18,0.0007456327226247339,-0.0009174311926605228,0.0,0.0,0.00022822713164138975,0.008943089430894169,0.0,0.007317073170731714,0.012477718360071277,0.0,-0.002019929975760948,0.0,0.0,-0.0026109660574411553,0.011126564673157091,0.0,0.0010193679918450993,0.002207505518763808,0.007177937287495384,0.007812499999999778,0.0,0.0,0.0
8/23/18,0.0001064395955294728,-0.0009182736455463081,0.0,0.0,-0.0026924656596540864,-0.005640612409347323,0.0,-0.000254874474321376,0.004401408450704247,0.0,-0.004250438537309331,0.0,0.004479283314669846,-0.0008726003490402423,-0.0059605685465382585,-0.0005724098454492621,0.0,-0.0022026431718060735,0.0018754688672169006,-0.008859357696566983,0.0,0.0,0.0
8/24/18,0.0,0.0009191176470588758,0.0,0.0,0.005719776699917745,-0.004862236628849326,0.0,-0.00694710006373489,0.0035056967572304476,0.0,-0.002981231790771699,0.0,0.0011148272017837968,0.006113537117903967,0.002767527675276771,0.004009163802978222,0.0,-0.003679175864606421,0.014601272931486386,0.005586592178770999,0.0,0.0,0.0
8/25/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/26/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/27/18,0.001702852277565059,0.0,0.0,0.0,0.005368761090131624,0.027687296416938123,0.0,0.02182144920094986,0.0183406113537119,0.0,0.007203533809038376,0.0,0.006681514476614581,0.02256944444444442,0.011959521619135272,0.004563605248145919,0.0010183299389001643,0.026587887740029625,0.008487084870848483,0.011111111111111072,0.0,0.0,0.0
8/28/18,-0.0008499787505311662,0.0,0.0,0.0,-0.0010861202878219567,0.003961965134706924,0.0,0.00741159474907338,0.007718696397941649,0.0,0.003913366169624011,0.0,0.0022123893805310324,0.0016977928692700761,0.008181818181818068,-0.0005678591709254999,0.0,0.0,0.0018294914013905483,-0.00219780219780219,0.0,0.0,-0.0008810572687224516
8/29/18,-0.0026584432156528948,0.0,0.0,0.0,0.004802247089203959,0.003946329913180779,0.0,-0.0003740881601095314,-0.0008510638297871687,0.0,0.0030243968008603073,0.0,0.0,-0.009322033898305215,0.014427412082957725,0.002272727272727204,0.0,0.0028776978417266452,0.009130752373995632,-0.00440528634361248,0.0,0.0,-0.0008818342151675207
8/30/18,-0.0024522870242030814,0.0,0.0,0.0,-0.0037422787321339523,-0.01729559748427678,0.0,-0.008794361629140046,0.0025553662691650825,0.0,-0.005695523988207052,0.0,0.001103752759381793,-0.005988023952095856,0.004888888888888943,-0.001700680272108901,0.0,-0.012912482065997155,-0.006514657980456029,-0.01880530973451322,0.0,0.0,0.0008826125330978485
8/31/18,-0.0074818298418127815,0.0,0.0,0.0,-0.002851194786386624,-0.008799999999999919,0.0,-0.0165492071482507,-0.005947323704333041,0.0,-0.004110789136734128,0.0,-0.0011025358324144863,-0.009466437177280462,0.0017691287041132764,0.0005678591709257219,-0.0010172939979653517,-0.007994186046511587,0.0036429872495447047,0.005636978579481422,0.0,0.0,0.0
9/1/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/2/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/3/18,0.0,0.0,0.0,0.0,0.0,-0.005649717514124353,0.0,-0.006782263740482408,0.0,0.0,-0.00013533631073225916,0.0,0.0,0.0008688097306690512,0.0,0.0,0.0,-0.008791208791208871,-0.0003629764065335994,-0.010089686098654682,0.0,0.0,0.0
9/4/18,-0.0024768468662502707,0.0,0.0,0.0,-0.0028139608768665836,0.005681818181818121,0.0,0.005411325130451505,0.0034188034188034067,0.0,0.003180833784515391,0.0,-0.001103752759381904,0.00694444444444442,-0.009271523178807861,-0.0017026106696935717,0.0010183299389001643,0.005173688100517326,0.0018155410312272746,-0.007927519818799578,0.0,0.0,-0.0008818342151675207
9/5/18,-0.0010795638562020038,0.0,0.0,0.0,-0.004460425105821342,-0.02824858757062154,0.0,-0.026078041904273652,-0.0017035775127768327,0.0,-0.015246576266612633,0.0,-0.0011049723756907381,-0.012931034482758674,-0.003119429590017875,-0.0022740193291642674,0.0,-0.030882352941176472,-0.02210945994925695,-0.010273972602739656,0.0,0.0,0.0
9/6/18,0.0018372419755754432,0.0,0.0,0.0,-0.002423078681479507,-0.012458471760797174,0.0,-0.011907894736842173,-0.025597269624573427,0.0,-0.003562375830650222,0.0,-0.0033185840707964376,-0.006986899563318771,-0.025033527045149828,0.0,0.0,-0.01669195751138075,-0.006300963676797666,0.0,0.0,0.0,0.0008826125330978485
9/7/18,-0.0007551240560950134,0.0,0.0,0.0,-0.0038496791934004015,0.002523128679562614,0.0,0.0023303815167454722,-0.01488616462346759,0.0,0.00013750429700931655,0.0,-0.00221975582685896,0.0026385224274407815,-0.0022925263640530824,-0.002279202279202197,0.0,0.0015432098765431057,0.0007459903021260761,0.0046136101499423265,0.0,0.0,-0.0017636684303350414
9/8/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/9/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/10/18,-0.00010795638562011156,0.0,0.0,0.0,0.0017482517482516613,-0.025167785234899376,0.0,-0.0085691510561976,-0.001777777777777767,0.0,-0.0033683921083385027,0.0,0.0,-0.014912280701754432,0.003216911764705621,0.0011422044545974508,0.0,-0.02080123266563938,0.002981736861721984,-0.012629161882893314,0.0,0.0,0.0
9/11/18,-0.000863744331677796,-0.0009182736455463081,0.0,0.0,0.0028933590520805463,-0.002581755593803692,0.0,-0.015678391959799032,0.005342831700801298,0.0,-0.0013105255897365442,0.0,0.0,-0.0044523597506679335,-0.00091617040769576,0.0,0.0,-0.014948859166011075,0.007060572277963528,-0.0046511627906975495,0.0,0.0,-0.0017667844522968323
9/12/18,0.001620920682947835,-0.0009191176470589868,0.0,0.0,0.004533589778815905,-0.0051768766177739955,0.0,-0.009189299571165988,0.0,0.0,0.0060777678016437076,0.0,0.0011123470522802492,-0.0062611806797853164,-0.005502063273727487,0.0011409013120364797,0.0020345879959307034,-0.010383386581469534,-0.0022140221402214832,0.002336448598130758,0.0,0.0,0.0008849557522123686
9/13/18,0.0017261840543747464,0.0,0.0,0.0,0.0029631655725745887,0.021682567215958404,0.0,0.021571860401208953,-0.001771479185119551,0.0,0.012013455069677992,0.0,0.005555555555555536,0.010801080108010952,0.005993545412632528,0.002279202279202197,0.0,0.024213075060532496,0.008505917159763232,0.0034965034965033226,0.0,0.0,0.0
9/14/18,0.0006462035541194844,0.0,0.0,0.0,-0.0006363347120584839,0.011884550084889645,0.0,0.011701412239408349,0.0053238686779060185,0.0,0.00535883869217213,0.0,0.0011049723756906271,0.0008904719501334757,-0.004582951420714965,0.0,0.0010152284263960087,0.012608353033884967,0.001833516685001868,0.008130081300812941,0.0,0.0,-0.0008841732979664174
9/15/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/16/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/17/18,-0.0010763104079215546,0.0,0.0,0.0,-0.0020466639377815232,-0.012583892617449743,0.0,-0.010834884339271489,0.003530450132391838,0.0,-0.006207408406990189,0.0,-0.01103752759381893,-0.011565836298932486,-0.017034990791896742,-0.0034110289937463456,-0.0030425963488842633,-0.017120622568093324,-0.021595900439238647,-0.003456221198156584,0.0,0.0,-0.0008849557522124796
9/18/18,-0.00021549402004095164,0.0,0.0,0.0,0.005560113025248281,0.004248088360238045,0.0,0.0011423963443315532,-0.016710642040457246,0.0,0.007536153167221116,0.0,0.0,-0.0027002700270026825,0.013583138173302034,0.0028522532800911993,-0.0010172939979653517,0.003958828186856556,0.0033670033670034627,0.0011560693641619046,0.0,0.0,-0.001771479185119551
9/19/18,0.0003233107015840897,0.0,0.0,0.0,-0.0018582306018853911,0.011844331641285955,0.0,0.016579406631762605,0.008944543828264706,0.0,0.0009433962264149276,0.0,0.0011160714285713969,0.014440433212996373,-0.0013863216266174483,0.0,0.0010183299389001643,0.021293375394321634,-0.0037285607755407346,0.008083140877598094,0.0,0.0,-0.0008873114463175957
9/20/18,0.0021547080370609706,0.0009199632014720294,0.0,0.0,0.004994778186441451,0.0016722408026754731,0.0,0.008781776163750532,0.0017730496453902678,0.0,0.0038373502086981315,0.0,0.0022296544035673715,0.001779359430605032,0.01573345673299409,0.004550625711035483,-0.0010172939979653517,0.00617760617760621,0.008982035928143839,0.0068728522336767295,0.0,0.0,0.0
9/21/18,-0.003547624166845842,-0.0027573529411766273,0.0,0.0,-0.002620521393394526,0.015859766277128484,0.0,0.020159706767901575,0.003539823008849474,0.0,0.0,0.0,-0.0011123470522802492,0.018650088809946785,-0.012300683371298415,-0.0028312570781426905,-0.003054989816700715,0.01534919416730629,-0.007418397626112738,0.004550625711035483,0.0,0.0,-0.00444049733570151
9/22/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/24/18,0.00010788650339854655,0.0027649769585254003,0.0,0.0,-0.0037599093997735533,-0.012325390304026351,0.0,-0.01847812139099203,-0.007054673721340388,0.0,0.0,0.0,-0.0033407572383075124,0.0,0.011531365313653064,-0.003975014196479276,-0.0010214504596527396,-0.019652305366591016,0.002989536621823552,-0.006795016987542479,0.0,0.0,0.0
9/25/18,-0.0008629989212513012,0.0,0.0,0.0,0.0027737359039652354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011173184357544663,0.0,-0.0018239854081166795,-0.0011402508551880963,0.0,0.0,0.004843517138598985,0.0,0.0,0.0,-0.000892060660125038
9/26/18,0.002375296912114022,0.0009191176470588758,0.0,0.0,4.534530449373797e-05,0.009151414309484185,0.0,0.01228918812916735,0.004440497335701732,0.0,-0.008047749983233987,0.0,0.0,-0.0026155187445511263,0.0,-0.0005707762557076723,0.0,0.013107170393215073,-0.0033370411568409697,0.003420752565564511,0.0,0.0,0.00267857142857153
9/27/18,0.0019388194743643616,0.0009182736455464191,0.0,0.0,0.00018137299356135728,-0.0032976092333059093,0.0,-0.0007748934521503159,-0.0026525198938992522,0.0,0.003380434047731695,0.0,0.0011160714285713969,-0.0017482517482516613,0.008679762448606576,0.0011422044545974508,0.0010224948875254825,-0.0007610350076103778,0.0040922619047618625,0.003409090909090917,0.0,0.0,0.0
9/28/18,-0.005267684368952863,0.0018348623853210455,0.0,0.0,0.0008613654909783719,0.0008271298593878207,0.0,0.0047175907974665865,0.0035460992907803135,0.0,0.005323091435887051,0.0,0.0011148272017837968,0.008756567425569184,0.005434782608695787,0.0022818026240729594,0.0020429009193054792,0.0,0.0018525379770284456,-0.0011325028312570984,0.0,0.0,0.0017809439002671734
9/29/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/30/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/18,0.000648438344320823,0.0,0.0,0.0,0.002174208452235371,0.0,0.0,0.0,-0.005300353356890497,0.0,0.0,0.0,0.00445434298440972,0.0,-0.01306306306306304,0.002845759817871496,0.0010193679918450993,0.0,-0.002958579881656709,0.0011337868480725266,0.0,0.0,-0.000888888888888828
10/2/18,0.0008640241926773928,0.0009157509157509125,0.0,0.0,-0.002259887005649719,-0.01983471074380172,0.0,-0.01961793272013901,0.001776198934280604,0.0,0.0,0.0,-0.0011086474501108556,0.0,-0.010497489730716625,0.0011350737797957144,0.0010183299389001643,-0.026656511805026817,-0.007418397626112738,-0.0045300113250283935,0.0,0.0,0.001779359430605032
10/3/18,0.0003237293622531112,-0.0009149130832570851,0.0,0.0,-0.00045300113250279495,-0.001686340640809414,0.0,-0.0056423041595590195,-0.013297872340425454,0.0,0.0,0.0,0.0,0.0,0.011992619926199266,-0.0005668934240363743,0.0,0.0007824726134584292,0.004857997010463411,0.0034129692832765013,0.0,0.0,-0.002664298401420906
10/4/18,-0.00528586839266465,0.0,0.0,0.0,-0.009743938363924842,-0.01858108108108114,0.0,-0.016033254156769594,0.0026954177897573484,0.0,0.0,0.0,-0.005549389567147456,0.0,-0.031905195989061164,-0.006239364719228591,-0.0010172939979653517,-0.022673964034401806,-0.022685013015991018,-0.014739229024943401,0.0,0.0,-0.003561887800534347
10/5/18,-0.0004337924303220442,-0.0009157509157509125,0.0,0.0,-0.005354691075514784,-0.005163511187607495,0.0,-0.009991282773419208,-0.020609318996415826,0.0,0.0,0.0,-0.006696428571428603,0.0,-0.010357815442561202,-0.004566210045662045,-0.0020366598778003286,-0.008000000000000007,-0.011796042617960523,0.0,0.0,0.0,-0.0017873100983020196
10/6/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/7/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/8/18,-0.00010849517196487302,-0.0009165902841429263,0.0,0.0,-0.003773064004049198,-0.014705882352941124,0.0,-0.02187753996206987,0.0,0.0,-0.03880697050938331,0.0,0.0,-0.03906249999999989,-0.010941960038059029,-0.0011467889908256534,0.0,-0.022580645161290436,-0.02002310358105508,-0.008055235903337232,-0.0019900497512439497,0.0,-0.0008952551477170445
10/9/18,-0.0013020833333332593,0.0009174311926605228,0.0,0.0,-0.00041568518775114693,0.0,0.0,-0.003808600512429816,-0.03385178408051226,0.0,-6.973014434130675e-05,0.0,-0.010112359550561778,0.0,-0.0043290043290042934,-0.0011481056257177658,0.0,-0.0066006600660065695,-0.002750491159135615,0.0011600928074246841,-0.001994017946161497,0.0,0.0017921146953405742
10/10/18,-0.002933507170795435,0.0009165902841430373,0.0,0.0,-0.02338046391276205,-0.01668129938542595,0.0,-0.00604754622549708,-0.005681818181818232,0.0,0.0006973500697349255,0.0,-0.009080590238365494,-0.0018066847335139746,-0.03816425120772948,-0.019540229885057436,-0.0010204081632654294,-0.009136212624584639,-0.046887312844759554,-0.011587485515643259,0.0,0.0,0.0008944543828264262
10/11/18,-0.001089680723547981,-0.0009157509157509125,0.0,0.0,-0.016843300529901573,-0.022321428571428603,0.0,-0.035736764808728005,-0.05809523809523809,0.0,-0.02097560975609747,0.0,-0.009163802978235935,-0.02714932126696834,-0.015067805123053724,-0.010550996483001174,-0.0010214504596527396,-0.029337803855825628,-0.01033484911120297,-0.009378663540445475,0.0,0.0,0.0008936550491509543
10/12/18,0.0021817388458602593,-0.0009165902841429263,0.0,0.0,0.008277189605389701,0.02100456621004576,0.0,0.022845953002611052,0.010111223458038276,0.0,0.014805324222364469,0.0,0.0011560693641619046,0.015813953488372112,0.024987251402345922,0.0082938388625593,0.0,0.02677029360967187,0.03132832080200498,0.00946745562130169,-0.0009990009990009652,0.0,-0.0008928571428571397
10/13/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/14/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/15/18,-0.002176989223903414,0.0,0.0,0.0,-0.0011932035127911744,-0.007155635062611854,0.0,-0.0069488761256469855,0.018018018018018056,0.0,-0.011853826190643124,0.0,-0.010392609699769073,-0.010073260073260037,-0.009950248756219082,-0.002937720329024729,-0.0030674846625766694,-0.015979814970563555,-0.01296071283920619,-0.004689331770222682,0.0009999999999998899,0.0,0.0
10/16/18,0.0034907821533760597,-0.0009174311926605228,0.0,0.0,0.021073254647106632,0.0,0.0,-0.0007140307033204341,0.000983284169124854,0.0,-0.0009937535491196803,0.0,0.004667444574095514,-0.00647548566142464,0.04472361809045222,0.013553329404832004,0.0,0.005982905982905962,0.03405826836274106,0.012956419316843215,0.0,0.0,0.0008936550491509543
10/17/18,0.00032612240460916375,0.0,0.0,0.0,-0.003743916136278558,0.0,0.0,0.0,0.037328094302554016,0.0,0.0,0.0,0.006968641114982743,0.0,0.0004810004810005264,-0.0011627906976744429,0.0010256410256410664,0.0,-0.0011904761904760752,0.0,0.0,0.0,-0.0008928571428571397
10/18/18,-0.0017387524451205616,-0.0018365472910928382,0.0,0.0,-0.009629838406614022,-0.013513513513513598,0.0,-0.0020721686316541588,-0.004734848484848508,0.0,-0.005328975415660131,0.0,-0.0034602076124566894,-0.01862197392923659,-0.014423076923076983,-0.009895227008148932,0.0,-0.01189464740866597,-0.023440603893524203,-0.013953488372092981,0.0,0.0,0.0
10/19/18,-0.00043544524276084573,-0.002759889604415755,0.0,0.0,0.0022767158374044083,0.007305936073059405,0.0,0.0005728197049978956,-0.027592768791626976,0.0,0.008572040860061358,0.0,-0.0023148148148149916,0.022770398481973375,-0.01560975609756099,0.0,-0.0010245901639344135,0.006018916595012858,-0.008950366151342481,0.003537735849056478,0.0,0.0,-0.0008936550491509543
10/20/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/21/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/22/18,-0.00032672620344131875,0.0009225092250921829,0.0,0.0,-0.003312668591169299,0.022665457842248493,0.0,0.023400601116358777,-0.017612524461839696,0.0,0.014236135703661779,0.0,-0.01044083526682138,0.030612244897959107,-0.02031714568880083,-0.0023515579071136106,0.0,0.02991452991453003,0.008210180623973606,0.007050528789659394,0.0,0.0,-0.0008944543828264262
10/23/18,-0.0025057195772960617,-0.0009216589861751334,0.0,0.0,-0.005887659655287036,-0.027482269503546042,0.0,-0.01461436263198379,-0.003984063745019806,0.0,-0.027583798882681476,0.0,-0.009378663540445475,-0.02070207020702053,-0.004046535154274111,-0.0023571007660576626,0.0,-0.029875518672199286,-0.004478827361563464,-0.009334889148191361,-0.0009990009990009652,0.0,0.0008952551477170445
10/24/18,-0.00076452599388388,-0.0009225092250921829,0.0,0.0,-0.022352772603524862,-0.010027347310847867,0.0,-0.007805847289242052,0.010000000000000009,0.0,-0.001149012567324914,0.0,0.004733727810650956,-0.0027573529411766273,-0.06196038598273246,-0.016538688718251704,-0.0010256410256409554,-0.010265183917878451,-0.04580777096114519,-0.016489988221437102,0.0,0.0,0.0026833631484795006
10/25/18,-0.0016395234451851426,-0.0027700831024930483,0.0,0.0,0.008500659533929422,-0.0009208103130754486,0.0,-0.014947790015734541,-0.05148514851485142,0.0,-0.001653605579121309,0.0,-0.01531213191990588,-0.0018433179723501558,0.024905251759610225,0.0108108108108107,0.0,-0.008643042350907515,0.030861551650235963,0.009580838323353325,-0.0010000000000000009,0.0,-0.000892060660125038
10/26/18,-0.0007663674184367197,0.0,0.0,0.0,-0.008961875696361976,-0.006451612903225823,0.0,-0.003993320264285116,0.028183716075156573,0.0,-0.016779490133947972,0.0,-0.003588516746411363,-0.009233610341643494,-0.0021130480718435374,-0.007724301841948833,-0.0010266940451745254,-0.015693112467306092,-0.02494802494802506,-0.007117437722420017,-0.0010010010010009784,0.0,0.0017857142857145014
10/27/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/28/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
